Metric,statistic,n,Threshold,p_value,p_minus_alpha,NPVR,formula,df,df2,sigma_p,flip_probability,significance,possible_numerical_outcome,flip_direction,risk_type
betweeness,4.0,1000,0.5,0.04577034649325166,-0.0042296535067483446,0.1872463464167704,ancova_p_value,,1000.0,0.0202545024572705,0.36601358709179244,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.4,0.04577034649325166,-0.0042296535067483446,0.1697657738772356,two_sample_t_p_value,1000.0,,0.0183636228420953,0.36313207862827923,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.4,0.04577034649325166,-0.0042296535067483446,0.1697657738772356,ancova_p_value,,1000.0,0.01836362284209,0.36313207862826946,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,300,0.3,0.0464015209831491,-0.0035984790168509043,0.1244059329453957,ancova_p_value,,300.0,0.013511194463387,0.3626213295418159,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,300,0.3,0.0464015209831491,-0.0035984790168509043,0.1244059329453957,two_sample_t_p_value,300.0,,0.0135111944633849,0.36262132954180515,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,500,0.3,0.046040682769031456,-0.003959317230968547,0.1244059329453957,ancova_p_value,,500.0,0.0134803358818477,0.3527583470972442,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,500,0.3,0.046040682769031456,-0.003959317230968547,0.1244059329453957,two_sample_t_p_value,500.0,,0.0134803358818473,0.3527583470972413,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.3,0.04577034649325166,-0.0042296535067483446,0.1244059329453957,two_sample_t_p_value,1000.0,,0.0134570330623904,0.3454345546437805,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.3,0.04577034649325166,-0.0042296535067483446,0.1244059329453957,ancova_p_value,,1000.0,0.0134570330623864,0.3454345546437584,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,300,0.2,0.0464015209831491,-0.0035984790168509043,0.0962807955891718,ancova_p_value,,300.0,0.0104566439999762,0.34213539429518025,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,300,0.2,0.0464015209831491,-0.0035984790168509043,0.0962807955891718,two_sample_t_p_value,300.0,,0.0104566439999746,0.34213539429516526,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.5,0.043860884260170395,-0.006139115739829608,0.1872463464167704,partial_correlation_p_value,100.0,,0.019855285398256,0.33058540007997483,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,500,0.2,0.046040682769031456,-0.003959317230968547,0.0962807955891718,ancova_p_value,,500.0,0.0104327617886458,0.3297620282741267,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,500,0.2,0.046040682769031456,-0.003959317230968547,0.0962807955891718,two_sample_t_p_value,500.0,,0.0104327617886454,0.32976202827412104,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.4,0.043860884260170395,-0.006139115739829608,0.1697657738772356,partial_correlation_p_value,100.0,,0.0180016750964301,0.3244276590275066,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.2,0.04577034649325166,-0.0042296535067483446,0.0962807955891718,two_sample_t_p_value,1000.0,,0.0104147271664722,0.3206142360609461,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.2,0.04577034649325166,-0.0042296535067483446,0.0962807955891718,ancova_p_value,,1000.0,0.0104147271664692,0.32061423606091277,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,300,0.1,0.0464015209831491,-0.0035984790168509043,0.0687082826684218,ancova_p_value,,300.0,0.0074621117048001,0.30111096120111513,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,300,0.1,0.0464015209831491,-0.0035984790168509043,0.0687082826684218,two_sample_t_p_value,300.0,,0.0074621117047989,0.3011109612010944,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.3,0.043860884260170395,-0.006139115739829608,0.1244059329453957,partial_correlation_p_value,100.0,,0.0131917943988566,0.29462871141184843,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,300,0.05,0.0464015209831491,-0.0035984790168509043,0.0632657872240871,ancova_p_value,,300.0,0.0068710256321866,0.28851734325246103,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,300,0.05,0.0464015209831491,-0.0035984790168509043,0.0632657872240871,two_sample_t_p_value,300.0,,0.0068710256321856,0.2885173432524383,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,500,0.1,0.046040682769031456,-0.003959317230968547,0.0687082826684218,ancova_p_value,,500.0,0.007445068786565,0.28483626035752274,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,500,0.1,0.046040682769031456,-0.003959317230968547,0.0687082826684218,two_sample_t_p_value,500.0,,0.0074450687865647,0.28483626035751497,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.1,0.04577034649325166,-0.0042296535067483446,0.0687082826684218,two_sample_t_p_value,1000.0,,0.0074321988480633,0.27292902311406686,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.1,0.04577034649325166,-0.0042296535067483446,0.0687082826684218,ancova_p_value,,1000.0,0.0074321988480612,0.2729290231140199,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,500,0.05,0.046040682769031456,-0.003959317230968547,0.0632657872240871,ancova_p_value,,500.0,0.0068553327113791,0.2712352504815776,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,500,0.05,0.046040682769031456,-0.003959317230968547,0.0632657872240871,two_sample_t_p_value,500.0,,0.0068553327113788,0.2712352504815698,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.05,0.04577034649325166,-0.0042296535067483446,0.0632657872240871,two_sample_t_p_value,1000.0,,0.0068434822217552,0.2586390263873527,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.05,0.04577034649325166,-0.0042296535067483446,0.0632657872240871,ancova_p_value,,1000.0,0.0068434822217533,0.2586390263873036,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.2,0.043860884260170395,-0.006139115739829608,0.0962807955891718,partial_correlation_p_value,100.0,,0.0102094524746515,0.25818742685100193,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.1,0.043860884260170395,-0.006139115739829608,0.0687082826684218,partial_correlation_p_value,100.0,,0.0072857099094958,0.19502585769315095,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.05,0.043860884260170395,-0.006139115739829608,0.0632657872240871,partial_correlation_p_value,100.0,,0.0067085969115981,0.17750049956808012,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.3,50,0.5,0.030712033725595562,-0.01928796627440444,0.1872463464167704,partial_correlation_p_value,50.0,,0.0148964629305047,0.10642363900507412,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,50,0.5,0.05094706873769324,0.0009470687376932352,0.1190471512246693,two_sample_t_p_value,50.0,,0.0132795077317628,0.5044309809777092,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.5,0.05094706873769324,0.0009470687376932352,0.1190471512246693,ancova_p_value,,50.0,0.0132795077317629,0.504430980977708,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.4,0.05094706873769324,0.0009470687376932352,0.087738264937062,two_sample_t_p_value,50.0,,0.0097870545881801,0.48548741444156984,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.4,0.05094706873769324,0.0009470687376932352,0.087738264937062,ancova_p_value,,50.0,0.0097870545881801,0.48548741444156984,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.3,0.05094706873769324,0.0009470687376932352,0.0633084833648889,two_sample_t_p_value,50.0,,0.0070619539038243,0.4637607097346129,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.3,0.05094706873769324,0.0009470687376932352,0.0633084833648889,ancova_p_value,,50.0,0.0070619539038243,0.4637607097346129,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.2,0.05094706873769324,0.0009470687376932352,0.0540284967317034,two_sample_t_p_value,50.0,,0.0060267871402495,0.45200919497419917,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.2,0.05094706873769324,0.0009470687376932352,0.0540284967317034,ancova_p_value,,50.0,0.0060267871402495,0.45200919497419917,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.05,0.05094706873769324,0.0009470687376932352,0.0471926535794536,ancova_p_value,,50.0,0.0052642604349939,0.44107943539913813,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.05,0.05094706873769324,0.0009470687376932352,0.0471926535794536,two_sample_t_p_value,50.0,,0.0052642604349938,0.44107943539913724,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.1,0.05094706873769324,0.0009470687376932352,0.0456400476459608,two_sample_t_p_value,50.0,,0.0050910698774198,0.4382262928608766,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.1,0.05094706873769324,0.0009470687376932352,0.0456400476459608,ancova_p_value,,50.0,0.0050910698774198,0.4382262928608766,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.5,0.054625044962983094,0.004625044962983091,0.1190471512246693,two_sample_t_p_value,30.0,,0.0135362027700205,0.3929317771649544,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.5,0.054625044962983094,0.004625044962983091,0.1190471512246693,ancova_p_value,,30.0,0.0135362027700204,0.3929317771649534,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.4,0.054625044962983094,0.004625044962983091,0.087738264937062,two_sample_t_p_value,30.0,,0.0099762399407315,0.3379566738850422,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.4,0.054625044962983094,0.004625044962983091,0.087738264937062,ancova_p_value,,30.0,0.0099762399407314,0.3379566738850406,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.3,0.054625044962983094,0.004625044962983091,0.0633084833648889,two_sample_t_p_value,30.0,,0.0071984626181632,0.2681895853496344,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.3,0.054625044962983094,0.004625044962983091,0.0633084833648889,ancova_p_value,,30.0,0.0071984626181632,0.2681895853496344,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.2,0.054625044962983094,0.004625044962983091,0.0540284967317034,two_sample_t_p_value,30.0,,0.0061432859131548,0.23027438380660525,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.2,0.054625044962983094,0.004625044962983091,0.0540284967317034,ancova_p_value,,30.0,0.0061432859131548,0.23027438380660525,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.05,0.054625044962983094,0.004625044962983091,0.0471926535794536,two_sample_t_p_value,30.0,,0.0053660194430124,0.19638287210024336,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.05,0.054625044962983094,0.004625044962983091,0.0471926535794536,ancova_p_value,,30.0,0.0053660194430124,0.19638287210024336,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.1,0.054625044962983094,0.004625044962983091,0.0456400476459608,two_sample_t_p_value,30.0,,0.0051894810838707,0.18786515669457704,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.1,0.054625044962983094,0.004625044962983091,0.0456400476459608,ancova_p_value,,30.0,0.0051894810838707,0.18786515669457704,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,75,0.5,0.04912138289485513,-0.0008786171051448702,0.1190471512246693,ancova_p_value,,75.0,0.0131434689415601,0.43995462274223995,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.5,0.04912138289485513,-0.0008786171051448702,0.1190471512246693,two_sample_t_p_value,75.0,,0.0131434689415603,0.4399546227422395,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.4,0.04912138289485513,-0.0008786171051448702,0.087738264937062,two_sample_t_p_value,75.0,,0.0096867934118838,0.4394188969714119,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.4,0.04912138289485513,-0.0008786171051448702,0.087738264937062,ancova_p_value,,75.0,0.0096867934118837,0.43941889697141034,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.3,0.04912138289485513,-0.0008786171051448702,0.0633084833648889,ancova_p_value,,75.0,0.0069896093798443,0.43255636689692756,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.3,0.04912138289485513,-0.0008786171051448702,0.0633084833648889,two_sample_t_p_value,75.0,,0.0069896093798444,0.4325563668969269,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.2,0.04912138289485513,-0.0008786171051448702,0.0540284967317034,two_sample_t_p_value,75.0,,0.0059650471384416,0.4267122023525578,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.2,0.04912138289485513,-0.0008786171051448702,0.0540284967317034,ancova_p_value,,75.0,0.0059650471384415,0.42671220235255747,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.05,0.04912138289485513,-0.0008786171051448702,0.0471926535794536,two_sample_t_p_value,75.0,,0.0052103319584755,0.42030345422875715,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.05,0.04912138289485513,-0.0008786171051448702,0.0471926535794536,ancova_p_value,,75.0,0.0052103319584754,0.4203034542287556,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.1,0.04912138289485513,-0.0008786171051448702,0.0456400476459608,two_sample_t_p_value,75.0,,0.0050389156107896,0.41850461738692,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.1,0.04912138289485513,-0.0008786171051448702,0.0456400476459608,ancova_p_value,,75.0,0.0050389156107895,0.4185046173869188,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.5,0.04821217873113365,-0.0017878212688663547,0.1190471512246693,two_sample_t_p_value,100.0,,0.0130734351238605,0.41266069093087654,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.5,0.04821217873113365,-0.0017878212688663547,0.1190471512246693,ancova_p_value,,100.0,0.0130734351238601,0.41266069093087543,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.4,0.04821217873113365,-0.0017878212688663547,0.087738264937062,two_sample_t_p_value,100.0,,0.0096351781855748,0.4027101436902525,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.4,0.04821217873113365,-0.0017878212688663547,0.087738264937062,ancova_p_value,,100.0,0.0096351781855746,0.4027101436902515,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.3,0.04821217873113365,-0.0017878212688663547,0.0633084833648889,two_sample_t_p_value,100.0,,0.0069523658613123,0.3822596115184945,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.3,0.04821217873113365,-0.0017878212688663547,0.0633084833648889,ancova_p_value,,100.0,0.0069523658613121,0.38225961151849186,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.2,0.04821217873113365,-0.0017878212688663547,0.0540284967317034,two_sample_t_p_value,100.0,,0.0059332629096568,0.36822677299244777,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.2,0.04821217873113365,-0.0017878212688663547,0.0540284967317034,ancova_p_value,,100.0,0.0059332629096566,0.3682267729924441,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.5,0.0464015209831491,-0.0035984790168509043,0.1190471512246693,ancova_p_value,,300.0,0.0129292001790199,0.35972351817645987,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.5,0.0464015209831491,-0.0035984790168509043,0.1190471512246693,two_sample_t_p_value,300.0,,0.0129292001790179,0.3597235181764503,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.05,0.04821217873113365,-0.0017878212688663547,0.0471926535794536,two_sample_t_p_value,100.0,,0.0051825691631162,0.3539058717036103,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.05,0.04821217873113365,-0.0017878212688663547,0.0471926535794536,ancova_p_value,,100.0,0.0051825691631161,0.3539058717036072,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.1,0.04821217873113365,-0.0017878212688663547,0.0456400476459608,two_sample_t_p_value,100.0,,0.0050120661923552,0.35001345386968197,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.1,0.04821217873113365,-0.0017878212688663547,0.0456400476459608,ancova_p_value,,100.0,0.0050120661923551,0.35001345386967975,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.5,0.046040682769031456,-0.003959317230968547,0.1190471512246693,ancova_p_value,,500.0,0.0128996708299277,0.34946171902265744,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.5,0.046040682769031456,-0.003959317230968547,0.1190471512246693,two_sample_t_p_value,500.0,,0.0128996708299272,0.3494617190226542,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.5,0.04577034649325166,-0.0042296535067483446,0.1190471512246693,two_sample_t_p_value,1000.0,,0.012877371778699,0.3418463902191745,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.5,0.04577034649325166,-0.0042296535067483446,0.1190471512246693,ancova_p_value,,1000.0,0.0128773717786953,0.34184639021914975,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.4,0.0464015209831491,-0.0035984790168509043,0.087738264937062,ancova_p_value,,300.0,0.0095288764078891,0.33248327120730814,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.4,0.0464015209831491,-0.0035984790168509043,0.087738264937062,two_sample_t_p_value,300.0,,0.0095288764078876,0.3324832712072907,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.4,0.046040682769031456,-0.003959317230968547,0.087738264937062,ancova_p_value,,500.0,0.0095071131499915,0.3190921743960635,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.4,0.046040682769031456,-0.003959317230968547,0.087738264937062,two_sample_t_p_value,500.0,,0.0095071131499912,0.31909217439605864,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.4,0.04577034649325166,-0.0042296535067483446,0.087738264937062,two_sample_t_p_value,1000.0,,0.0094906786528665,0.30921386467109335,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.4,0.04577034649325166,-0.0042296535067483446,0.087738264937062,ancova_p_value,,1000.0,0.0094906786528637,0.3092138646710568,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.5,0.043860884260170395,-0.006139115739829608,0.1190471512246693,partial_correlation_p_value,100.0,,0.012623558262408,0.289130160849393,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.3,0.0464015209831491,-0.0035984790168509043,0.0633084833648889,ancova_p_value,,300.0,0.0068756626767998,0.28862442759839946,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.3,0.0464015209831491,-0.0035984790168509043,0.0633084833648889,two_sample_t_p_value,300.0,,0.0068756626767987,0.28862442759837337,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.3,0.046040682769031456,-0.003959317230968547,0.0633084833648889,ancova_p_value,,500.0,0.0068599591653209,0.2713505634863833,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.3,0.046040682769031456,-0.003959317230968547,0.0633084833648889,two_sample_t_p_value,500.0,,0.0068599591653207,0.27135056348637865,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.2,0.0464015209831491,-0.0035984790168509043,0.0540284967317034,ancova_p_value,,300.0,0.005867803155553,0.261613181016753,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.2,0.0464015209831491,-0.0035984790168509043,0.0540284967317034,two_sample_t_p_value,300.0,,0.0058678031555521,0.2616131810167255,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.3,0.04577034649325166,-0.0042296535067483446,0.0633084833648889,two_sample_t_p_value,1000.0,,0.0068481006781649,0.2587599120637757,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.3,0.04577034649325166,-0.0042296535067483446,0.0633084833648889,ancova_p_value,,1000.0,0.0068481006781629,0.25875991206372295,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.2,0.046040682769031456,-0.003959317230968547,0.0540284967317034,ancova_p_value,,500.0,0.0058544015216247,0.24244615769828792,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.2,0.046040682769031456,-0.003959317230968547,0.0540284967317034,two_sample_t_p_value,500.0,,0.0058544015216245,0.24244615769828137,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.4,0.043860884260170395,-0.006139115739829608,0.087738264937062,partial_correlation_p_value,100.0,,0.0093036169944576,0.24239230984457305,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.05,0.0464015209831491,-0.0035984790168509043,0.0471926535794536,ancova_p_value,,300.0,0.005125391568223,0.23572842685157303,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.05,0.0464015209831491,-0.0035984790168509043,0.0471926535794536,two_sample_t_p_value,300.0,,0.0051253915682222,0.2357284268515405,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.1,0.0464015209831491,-0.0035984790168509043,0.0456400476459608,ancova_p_value,,300.0,0.0049567697011161,0.22895419812694073,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.1,0.0464015209831491,-0.0035984790168509043,0.0456400476459608,two_sample_t_p_value,300.0,,0.0049567697011154,0.22895419812691242,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.2,0.04577034649325166,-0.0042296535067483446,0.0540284967317034,two_sample_t_p_value,1000.0,,0.0058442812944371,0.22860523135658617,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.2,0.04577034649325166,-0.0042296535067483446,0.0540284967317034,ancova_p_value,,1000.0,0.0058442812944355,0.22860523135653188,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.05,0.046040682769031456,-0.003959317230968547,0.0471926535794536,ancova_p_value,,500.0,0.0051136855481478,0.21510263472119506,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.05,0.046040682769031456,-0.003959317230968547,0.0471926535794536,two_sample_t_p_value,500.0,,0.0051136855481476,0.21510263472118707,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.1,0.046040682769031456,-0.003959317230968547,0.0456400476459608,ancova_p_value,,500.0,0.0049454488010722,0.2080078691232472,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.1,0.046040682769031456,-0.003959317230968547,0.0456400476459608,two_sample_t_p_value,500.0,,0.0049454488010721,0.2080078691232432,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.05,0.04577034649325166,-0.0042296535067483446,0.0471926535794536,two_sample_t_p_value,1000.0,,0.0051048457616518,0.20036621399598054,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.05,0.04577034649325166,-0.0042296535067483446,0.0471926535794536,ancova_p_value,,1000.0,0.0051048457616503,0.20036621399591792,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.1,0.04577034649325166,-0.0042296535067483446,0.0456400476459608,two_sample_t_p_value,1000.0,,0.0049368998374888,0.1930889323638263,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.1,0.04577034649325166,-0.0042296535067483446,0.0456400476459608,ancova_p_value,,1000.0,0.0049368998374873,0.19308893236376035,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.3,0.043860884260170395,-0.006139115739829608,0.0633084833648889,partial_correlation_p_value,100.0,,0.0067131243380459,0.1776461018008899,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.2,0.043860884260170395,-0.006139115739829608,0.0540284967317034,partial_correlation_p_value,100.0,,0.0057290902747923,0.14275886834538098,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.05,0.043860884260170395,-0.006139115739829608,0.0471926535794536,partial_correlation_p_value,100.0,,0.0050042290461329,0.11281363390051913,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.1,0.043860884260170395,-0.006139115739829608,0.0456400476459608,partial_correlation_p_value,100.0,,0.0048395933428978,0.10554934548304551,significant,non-significant,significant -> non-significant,false-positive risk
degree,2.0,50,0.05,0.05094706873769324,0.0009470687376932352,0.118121404749048,two_sample_t_p_value,50.0,,0.0131762422831217,0.5039478051263611,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.05,0.05094706873769324,0.0009470687376932352,0.118121404749048,ancova_p_value,,50.0,0.0131762422831217,0.5039478051263611,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.1,0.05094706873769324,0.0009470687376932352,0.0754399300930147,ancova_p_value,,50.0,0.0084151962029163,0.47574870236937206,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.1,0.05094706873769324,0.0009470687376932352,0.0754399300930147,two_sample_t_p_value,50.0,,0.0084151962029162,0.47574870236937117,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.2,0.05094706873769324,0.0009470687376932352,0.0560885901804366,two_sample_t_p_value,50.0,,0.0062565870690943,0.4548769517950681,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.2,0.05094706873769324,0.0009470687376932352,0.0560885901804366,ancova_p_value,,50.0,0.0062565870690943,0.4548769517950681,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.3,0.05094706873769324,0.0009470687376932352,0.0468746316869209,two_sample_t_p_value,50.0,,0.0052287856324697,0.4405078674891731,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.3,0.05094706873769324,0.0009470687376932352,0.0468746316869209,ancova_p_value,,50.0,0.0052287856324697,0.4405078674891731,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.4,0.05094706873769324,0.0009470687376932352,0.0439159853319729,two_sample_t_p_value,50.0,,0.0048987536515117,0.4348611170113034,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.4,0.05094706873769324,0.0009470687376932352,0.0439159853319729,ancova_p_value,,50.0,0.0048987536515117,0.4348611170113034,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.5,0.05094706873769324,0.0009470687376932352,0.0427972110693432,two_sample_t_p_value,50.0,,0.0047739562807401,0.4325554084861673,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.5,0.05094706873769324,0.0009470687376932352,0.0427972110693432,ancova_p_value,,50.0,0.0047739562807401,0.4325554084861673,non-significant,significant,non-significant -> significant,false-negative risk
